customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
d19f254a07da73a055409256e9bfe40a,831a032a3327e2b8325faf9d37953870,13478,americana,SP,90349f264a3d6a2525a34598d09dda6b,d19f254a07da73a055409256e9bfe40a,delivered,"2018-05-11 16:35:19","2018-05-12 03:32:26","2018-05-14 15:16:00","2018-05-15 18:38:39","2018-05-21 00:00:00",90349f264a3d6a2525a34598d09dda6b,5,216bb0e0cd43ffd832e0973d35e0377e,955fee9216a65b617aa5c0531780ce60,"2018-05-15 03:30:32",45,7.39,216bb0e0cd43ffd832e0973d35e0377e,construcao_ferramentas_iluminacao,56,1082,6,200,16,16,16
d19f254a07da73a055409256e9bfe40a,831a032a3327e2b8325faf9d37953870,13478,americana,SP,90349f264a3d6a2525a34598d09dda6b,d19f254a07da73a055409256e9bfe40a,delivered,"2018-05-11 16:35:19","2018-05-12 03:32:26","2018-05-14 15:16:00","2018-05-15 18:38:39","2018-05-21 00:00:00",90349f264a3d6a2525a34598d09dda6b,6,216bb0e0cd43ffd832e0973d35e0377e,955fee9216a65b617aa5c0531780ce60,"2018-05-15 03:30:32",45,7.39,216bb0e0cd43ffd832e0973d35e0377e,construcao_ferramentas_iluminacao,56,1082,6,200,16,16,16
3a3fc10a053a684ea7b581c82916e794,11f9374f0b84ffc98a1ae50698c2112d,22081,"rio de janeiro",RJ,2d9ea2efa410b1efd6bbd47d126819b6,3a3fc10a053a684ea7b581c82916e794,delivered,"2018-02-19 00:38:22","2018-02-19 01:47:38","2018-02-19 20:09:33","2018-02-28 23:53:38","2018-03-12 00:00:00",2d9ea2efa410b1efd6bbd47d126819b6,1,9df634af5c467f3b07f3d92f7765aa64,8bd0f31cf0a614c658f6763bd02dea69,"2018-02-23 01:47:38",82,16.82,9df634af5c467f3b07f3d92f7765aa64,brinquedos,45,965,2,850,16,32,16
1690401c1e48c9526a79e72ba8c069a2,b33ab8755cd35552942225232a9a8849,68906,macapa,AP,40001f4b6e1a35f0b99fc4f44078ab27,1690401c1e48c9526a79e72ba8c069a2,delivered,"2017-12-09 17:27:58","2017-12-09 17:37:27","2017-12-12 17:17:24","2018-01-04 21:23:53","2018-02-01 00:00:00",40001f4b6e1a35f0b99fc4f44078ab27,1,afeeea6271148ee1bb15173b8187c431,53243585a1d6dc2643021fd1853d8905,"2017-12-14 17:37:27",189.9,26.36,afeeea6271148ee1bb15173b8187c431,telefonia,52,1885,1,450,17,3,11
1fc77bb785f297743a18fac02b30de62,766c363986fc269b65ca0bd173b39691,41342,salvador,BA,05387d537bd2e5027aadbfb6a5123e4b,1fc77bb785f297743a18fac02b30de62,delivered,"2017-11-06 16:24:03","2017-11-06 23:31:52","2017-11-08 17:55:40","2017-11-20 18:36:52","2017-11-29 00:00:00",05387d537bd2e5027aadbfb6a5123e4b,1,386703f26f328414fe118e10a5d92675,ea8482cd71df3c1969d7b9473ff13abc,"2017-11-10 16:47:31",27.99,15.79,386703f26f328414fe118e10a5d92675,telefonia,60,776,6,300,17,4,12
4fd75fb5ef1f01c7585bf746092a1544,cc9cbe91f775a595bcb05af59019b396,18683,"lencois paulista",SP,9344ccd01ff5fa7ec2aef0ee7e1c49c3,4fd75fb5ef1f01c7585bf746092a1544,delivered,"2018-05-16 16:10:21","2018-05-18 04:54:31","2018-05-21 07:09:00","2018-05-24 19:04:00","2018-06-04 00:00:00",9344ccd01ff5fa7ec2aef0ee7e1c49c3,1,058b372f969b59e8c4a27e224243909c,3d871de0142ce09b7081e2b9d1733cb1,"2018-05-24 04:54:31",39,12.79,058b372f969b59e8c4a27e224243909c,papelaria,52,90,2,5650,20,30,20
18c934f4cdc994cd04eb13bce3f47a18,9aa5b032a9157594cda43b16a832f738,8260,"sao paulo",SP,38c1e3d4ed6a13cd0cf612d4c09766e9,18c934f4cdc994cd04eb13bce3f47a18,delivered,"2018-02-02 15:26:38","2018-02-02 16:00:16","2018-02-03 01:18:26","2018-02-03 15:05:56","2018-02-20 00:00:00",38c1e3d4ed6a13cd0cf612d4c09766e9,1,73c92dd0decac87c55334f6ae653ad36,080199a181c46c657dc5aa235411be3b,"2018-02-08 16:00:16",179.49,9.45,73c92dd0decac87c55334f6ae653ad36,automotivo,60,1658,2,550,16,21,18
fee181bf648906d1c57f84f216976286,4754e3b66497719a91b36268ed9c5718,13760,tapiratiba,SP,6b860b35691d486e45dc98e3514ec5f6,fee181bf648906d1c57f84f216976286,delivered,"2017-12-08 09:42:43","2017-12-09 02:49:54","2017-12-11 15:19:04","2017-12-19 18:43:35","2018-01-03 00:00:00",6b860b35691d486e45dc98e3514ec5f6,1,c827fb43ad0fb8708f34c2911fdc164b,76d5af76d0271110f9af36c92573f765,"2017-12-14 02:49:54",544,30.36,c827fb43ad0fb8708f34c2911fdc164b,esporte_lazer,53,699,1,10600,26,30,26
db925a533d94cee42707026949892c7e,5f03b965e26e79a371d229cfeeb578d7,7991,"francisco morato",SP,0bb0dd89956cc5f44ff556c2189e7160,db925a533d94cee42707026949892c7e,delivered,"2017-06-20 13:08:17","2017-06-21 02:26:00","2017-06-21 08:11:54","2017-07-03 16:05:05","2017-07-12 00:00:00",0bb0dd89956cc5f44ff556c2189e7160,1,85337022853da10b8f5fd7d1ef180421,fc906263ca5083d09dce42fe02247800,"2017-06-27 02:26:00",39.9,14.1,85337022853da10b8f5fd7d1ef180421,consoles_games,37,238,1,200,25,5,15
8c976a55940af1dcecf9aac47249aca9,9295d6a619a0b00cc7e1904d19a1558f,59214,"serra de sao bento",RN,0b50bea7ba1e8ba7a21b01b7c9d1350b,8c976a55940af1dcecf9aac47249aca9,delivered,"2017-10-25 10:03:39","2017-10-25 10:14:27","2017-10-30 19:30:02","2017-11-08 10:55:38","2017-12-06 00:00:00",0b50bea7ba1e8ba7a21b01b7c9d1350b,1,3db75f31b76375c502f64d550dcd1166,85d9eb9ddc5d00ca9336a2219c97bb13,"2017-11-13 10:14:27",31.9,42.38,3db75f31b76375c502f64d550dcd1166,informatica_acessorios,34,1078,2,200,41,2,29
44e460a655f7154ccd9faa4dbbbaf68a,2b18cd5c428106cc024ee2cc951a0b68,7074,guarulhos,SP,234c056c50619f48da64f731c48242b4,44e460a655f7154ccd9faa4dbbbaf68a,delivered,"2018-08-14 14:49:15","2018-08-15 03:15:15","2018-08-31 15:25:00","2018-09-01 18:14:42","2018-08-23 00:00:00",234c056c50619f48da64f731c48242b4,1,0bbb557651f08b3c732d9836de4d0bc3,cac4c8e7b1ca6252d8f20b2fc1a2e4af,"2018-08-23 03:15:15",59.99,15.72,0bbb557651f08b3c732d9836de4d0bc3,market_place,41,626,1,5600,60,15,40
74805bc388861fa350ed2fade8444e0b,5d710d9a48ebb7fe5ffc2940ff29f346,38401,uberlandia,MG,686541986ecfb7d9296eb67719973bf0,74805bc388861fa350ed2fade8444e0b,delivered,"2018-02-10 13:26:59","2018-02-10 13:35:31","2018-02-14 20:47:38","2018-02-20 22:13:08","2018-03-12 00:00:00",686541986ecfb7d9296eb67719973bf0,1,3014e35fd70fce29095ced5cdc89f4ce,5656537e588803a555b8eb41f07a944b,"2018-02-15 13:35:31",24.89,15.1,3014e35fd70fce29095ced5cdc89f4ce,telefonia,51,244,1,125,17,10,14
e42998ccffc48dc87bf70b37e2d61f33,b2d3863477633ff42a3dad9a7dd61cda,36830,"espera feliz",MG,4b87488fb6269f8321508923b95da4d6,e42998ccffc48dc87bf70b37e2d61f33,delivered,"2018-06-08 12:19:58","2018-06-08 12:37:01","2018-06-11 08:23:00","2018-06-15 20:58:47","2018-07-05 00:00:00",4b87488fb6269f8321508923b95da4d6,1,ed739dfa91e2c770354726fe0bf9cc72,57df9869a600bd6b7c405f2a862eccfb,"2018-06-15 12:30:36",25,13.47,ed739dfa91e2c770354726fe0bf9cc72,utilidades_domesticas,48,798,6,250,22,5,14
ea36ec29b56eded534644f21b9561efc,cef44ce121b124fdc3438472b1ac4e9a,86020,londrina,PR,4e2160ff7a61b2bf4fbd2e527ea924d3,ea36ec29b56eded534644f21b9561efc,delivered,"2018-02-09 13:48:17","2018-02-09 14:15:48","2018-02-09 22:53:10","2018-02-22 17:14:00","2018-03-06 00:00:00",4e2160ff7a61b2bf4fbd2e527ea924d3,1,72d3bf1d3a790f8874096fcf860e3eff,0bae85eb84b9fb3bd773911e89288d54,"2018-02-15 14:15:48",38.25,16.11,72d3bf1d3a790f8874096fcf860e3eff,brinquedos,57,341,2,583,20,21,20
9afa8a81202f94d96ffed6977f09ea63,a1fdca07add1ff66dda1ccc4de576050,37540,"santa rita do sapucai",MG,4d4ef6cd8147028ffd8c18dc0f6e3050,9afa8a81202f94d96ffed6977f09ea63,delivered,"2018-08-24 19:01:02","2018-08-24 19:15:11","2018-08-25 09:02:00","2018-08-31 01:13:33","2018-09-12 00:00:00",4d4ef6cd8147028ffd8c18dc0f6e3050,1,027cdd14a677a5834bc67a9789db5021,81f89e42267213cb94da7ddc301651da,"2018-08-29 19:15:11",69,18.58,027cdd14a677a5834bc67a9789db5021,perfumaria,42,544,1,341,20,18,16
5d6e19aed6284c2fcb4b1a0eba6820de,a8f2d0c982dc7985992fa2b93fdb7863,6542,"santana de parnaiba",SP,7d2286ec219f58023352077d938dee48,5d6e19aed6284c2fcb4b1a0eba6820de,delivered,"2018-08-21 16:45:44","2018-08-21 17:08:38","2018-08-22 15:18:00","2018-08-23 21:03:46","2018-08-27 00:00:00",7d2286ec219f58023352077d938dee48,1,bcd58b852a3b0152b6b384c4e4474ba2,8b321bb669392f5163d04c59e235e066,"2018-08-23 17:08:38",132,11.94,bcd58b852a3b0152b6b384c4e4474ba2,cool_stuff,59,797,2,1400,25,20,20
11617a4c5fc72fccb4c2a53ea21c5a3c,ef583977570de5ee4dcb0cb083bde3e1,24350,niteroi,RJ,4380bb6c7d8375926bbea2c8b514dc8c,11617a4c5fc72fccb4c2a53ea21c5a3c,delivered,"2018-01-29 21:09:10","2018-01-29 21:32:17","2018-01-31 13:12:45","2018-02-14 21:43:34","2018-02-21 00:00:00",4380bb6c7d8375926bbea2c8b514dc8c,1,b9023d686fca0dca3ac844814e92e92b,8b321bb669392f5163d04c59e235e066,"2018-02-02 21:31:38",21.9,14.1,b9023d686fca0dca3ac844814e92e92b,eletronicos,46,2305,1,200,26,7,16
e93fa47188d998ecd355fdb87a5e62e3,69fbe1ef33ee18593788e655e348b954,13313,itu,SP,0bc4a984d79279c843421830f595273c,e93fa47188d998ecd355fdb87a5e62e3,delivered,"2017-10-17 18:22:05","2017-10-17 18:35:10","2017-10-18 21:12:08","2017-10-25 17:07:07","2017-11-03 00:00:00",0bc4a984d79279c843421830f595273c,1,21a53da27d4b830f32f475a09f0bd54a,4a3ca9315b744ce9f8e9374361493884,"2017-10-23 18:35:10",72,13.52,21a53da27d4b830f32f475a09f0bd54a,cama_mesa_banho,57,247,1,1500,45,15,35
366e99a4996b3f8f781b60d7549f9e38,16ecae01d286ede5c22b963dc96f08ec,90610,"porto alegre",RS,3606d0126c19d4197f835572f5162c20,366e99a4996b3f8f781b60d7549f9e38,delivered,"2018-01-25 19:46:47","2018-01-25 19:53:22","2018-01-26 18:52:05","2018-02-22 23:49:20","2018-02-20 00:00:00",3606d0126c19d4197f835572f5162c20,1,4aa6014eceb682077f9dc4bffebc05b0,b8bc237ba3788b23da09c0f1f3a3288c,"2018-01-31 19:53:22",289,46.48,4aa6014eceb682077f9dc4bffebc05b0,utilidades_domesticas,43,1002,3,10150,89,15,40
d3a7f01174c7a3d2905734b89cacedad,0c5e206ec36cc859ac0b248f2ad72e6e,86805,apucarana,PR,50c71607b83f5edc9a65e7c7d9910b1a,d3a7f01174c7a3d2905734b89cacedad,delivered,"2017-06-23 11:23:50","2017-06-23 11:35:14","2017-06-26 08:03:03","2017-06-30 15:27:34","2017-07-17 00:00:00",50c71607b83f5edc9a65e7c7d9910b1a,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,"2017-06-29 11:35:14",89.9,15.38,99a4788cb24856965c36a24e339b6058,cama_mesa_banho,54,245,1,1383,50,10,40
e8a332c3433fbd37920ec89fc295d075,0a5df23b922b9998bb7378f1ac03c98a,90440,"porto alegre",RS,4b3a605942f29d490cb74bd6ace6b9f0,e8a332c3433fbd37920ec89fc295d075,delivered,"2017-09-29 09:32:17","2017-09-29 09:44:12","2017-09-29 21:58:48","2017-09-30 16:55:39","2017-10-17 00:00:00",4b3a605942f29d490cb74bd6ace6b9f0,1,ffd4bf4306745865e5692f69bd237893,d98eec89afa3380e14463da2aabaea72,"2017-10-05 09:44:12",29.99,8.11,ffd4bf4306745865e5692f69bd237893,fashion_bolsas_e_acessorios,54,193,5,150,16,16,16
29251d6a551cedc7040b152221744460,95f270e7d1d60bde8031dc0c058558e0,15745,paranapua,SP,6a1dff28da32815c94da401e19d2a7f8,29251d6a551cedc7040b152221744460,delivered,"2017-03-21 11:33:31","2017-03-21 11:33:31","2017-03-27 14:13:02","2017-03-31 15:34:11","2017-04-13 00:00:00",6a1dff28da32815c94da401e19d2a7f8,1,cb2047bfd317b05f62cf761708397641,ad87df7699e83b8a91822a4a0b765c3a,"2017-03-31 11:33:31",30,10.96,cb2047bfd317b05f62cf761708397641,eletronicos,20,148,1,100,23,8,11
d0e3351321cbbc1e4928cac9201c4729,309035839d0c04859125d39311145941,14781,barretos,SP,3bbbeac55063ea854a8b5d32a2cbf8b0,d0e3351321cbbc1e4928cac9201c4729,delivered,"2018-06-09 18:56:00","2018-06-09 19:11:01","2018-06-11 15:43:00","2018-06-16 18:32:49","2018-07-03 00:00:00",3bbbeac55063ea854a8b5d32a2cbf8b0,1,ba90d9569ff1f3add3d6bc10532688f9,d558ebe531605a1285ab2b1bc3256dfb,"2018-06-12 19:11:01",139,19.94,ba90d9569ff1f3add3d6bc10532688f9,instrumentos_musicais,60,2587,6,750,29,16,14
2acac3dfe4fa0e75b07461873a67e7e6,93027a697145bb67a134f56e9a3f0d9a,66833,belem,PA,3440f090efa1949bc4e9ebd0b89b2b6c,2acac3dfe4fa0e75b07461873a67e7e6,delivered,"2017-01-27 00:34:10","2017-01-28 04:34:44","2017-01-30 09:57:31","2017-02-10 18:43:38","2017-03-09 00:00:00",3440f090efa1949bc4e9ebd0b89b2b6c,1,0c3256090b6cc52703b152c874827cd7,3985a3c45be355a4c57fde108bfabd1c,"2017-01-31 00:34:10",39.9,29.55,0c3256090b6cc52703b152c874827cd7,consoles_games,57,762,4,200,21,7,16
1755fad7863475346bc6c3773fe055d3,a5314ac290a8b141491e987ae37aa7cc,13454,"santa barbara d'oeste",SP,58d4c4747ee059eeeb865b349b41f53a,1755fad7863475346bc6c3773fe055d3,delivered,"2018-07-21 12:49:32","2018-07-26 23:31:53","2018-07-24 12:57:00","2018-07-25 23:58:19","2018-07-31 00:00:00",58d4c4747ee059eeeb865b349b41f53a,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,"2018-07-26 03:45:26",27.9,7.46,1613b819ab5dae53aead2dbb4ebdb378,automotivo,60,982,2,50,17,10,15
152d5eeccb9cbfd05ed8ab2395a14b66,f3bc8bc615e7ba5d35557950518568fb,12320,jacarei,SP,297a7adc75a9a48c518c7048426b9675,152d5eeccb9cbfd05ed8ab2395a14b66,delivered,"2018-04-15 20:12:35","2018-04-15 20:30:47","2018-04-17 22:18:37","2018-04-24 13:13:03","2018-05-10 00:00:00",297a7adc75a9a48c518c7048426b9675,1,ba3a1ee42fbee80933b0d24a275827f0,32b8764b4ef628b53608fc34011fcc13,"2018-04-19 20:30:38",339,105.54,ba3a1ee42fbee80933b0d24a275827f0,utilidades_domesticas,55,341,3,15250,80,20,33
e62a5e94613727832702b23913c1d649,c0e5f947392f23d3daf7b38ed797b85e,4162,"sao paulo",SP,105c228ee2f7c9c2a32d22cd2f8c8e69,e62a5e94613727832702b23913c1d649,delivered,"2018-04-22 13:03:35","2018-04-24 18:27:56","2018-04-24 21:12:25","2018-04-25 22:14:29","2018-05-10 00:00:00",105c228ee2f7c9c2a32d22cd2f8c8e69,1,bd66403f5f11696c897a825d5235697f,fa1c13f2614d7b5c4749cbc52fecda94,"2018-04-26 13:31:33",284.9,9.76,bd66403f5f11696c897a825d5235697f,esporte_lazer,60,528,2,274,18,12,15
c7f920a7b4aed73af416b5fa6f5c5584,9eb98592b8f2aad88bc937c857ea9a35,13033,campinas,SP,9a886ac42ca6eb5571fbdd1bdd8be02e,c7f920a7b4aed73af416b5fa6f5c5584,delivered,"2017-04-15 23:53:50","2017-04-16 01:05:16","2017-04-18 07:27:45","2017-04-20 17:38:07","2017-05-08 00:00:00",9a886ac42ca6eb5571fbdd1bdd8be02e,1,89f055104adb9365d7f7b5c475f77742,6b15924333bd1a741595fe981ea04822,"2017-04-20 00:34:00",26.9,10.96,89f055104adb9365d7f7b5c475f77742,beleza_saude,38,395,1,114,19,16,17
9846fec8bc074e976b741b9d766afded,c9d77e5fc5b63d23d089586848584744,91410,"porto alegre",RS,86e6162676905a8c6ad0bcbd7df8debe,9846fec8bc074e976b741b9d766afded,delivered,"2017-07-16 09:15:31","2017-07-16 09:25:08","2017-07-18 16:10:50","2017-07-31 13:35:52","2017-08-11 00:00:00",86e6162676905a8c6ad0bcbd7df8debe,1,8347d3b517ab185dea43991aebb46737,cfb1a033743668a192316f3c6d1d2671,"2017-07-21 09:25:08",25.5,15.1,8347d3b517ab185dea43991aebb46737,cama_mesa_banho,50,228,1,200,32,3,23
8787c72a20002592238d7b80721ab729,6d1213d0a8cccfa5cdb1b693fd388055,79075,"campo grande",MS,88c588c116fd06fb8e48dd83af88ec4a,8787c72a20002592238d7b80721ab729,delivered,"2017-11-19 13:23:27","2017-11-19 13:35:26","2017-11-24 22:06:56","2017-12-22 17:44:27","2017-12-12 00:00:00",88c588c116fd06fb8e48dd83af88ec4a,1,5322d72e04acadda01cd9c274b4af288,4e85b538b0dad58852641540686d0e14,"2017-11-23 13:35:26",14.39,15.1,5322d72e04acadda01cd9c274b4af288,ferramentas_jardim,37,226,1,400,25,5,11
f31eb05ebdef1ede72cebeba759e7c92,23c033f6c75a249727d9fdd366352b97,29141,cariacica,ES,3b881091c6fc2687191b01c705287c13,f31eb05ebdef1ede72cebeba759e7c92,delivered,"2018-08-06 22:25:10","2018-08-06 22:45:09","2018-08-08 15:01:00","2018-08-15 20:38:36","2018-08-27 00:00:00",3b881091c6fc2687191b01c705287c13,1,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,"2018-08-12 22:45:09",170,19.34,e7cc48a9daff5436f63d3aad9426f28b,telefonia,58,1500,4,700,32,15,21
6772a0a230a2667d16c3620f000e1348,c7a9a76a4b24a7e7b2caff982409b7ee,58600,"santa luzia",PB,0a4a2fccb27bd83a892fa503987a595b,6772a0a230a2667d16c3620f000e1348,delivered,"2017-04-20 20:42:44","2017-04-20 20:55:09","2017-04-25 08:23:08","2017-05-11 13:07:46","2017-05-25 00:00:00",0a4a2fccb27bd83a892fa503987a595b,1,f7d7b5c58704fb359a74580622800051,4a3ca9315b744ce9f8e9374361493884,"2017-04-28 20:55:09",38.5,24.84,f7d7b5c58704fb359a74580622800051,cama_mesa_banho,53,223,1,950,45,15,35
b2859fd419788314d84da3852630e56a,43968dac726b3b0b8d896a758308d75a,37250,nepomuceno,MG,4dcc01481b7ab4f5f37c8eb4c4c67841,b2859fd419788314d84da3852630e56a,delivered,"2018-04-08 13:20:21","2018-04-08 13:30:24","2018-04-09 20:03:09","2018-04-17 19:38:22","2018-05-07 00:00:00",4dcc01481b7ab4f5f37c8eb4c4c67841,1,ee0c1cf2fbeae95205b4aa506f1469f0,cc419e0650a3c5ba77189a1882b7556a,"2018-04-12 13:30:24",53.99,18.26,ee0c1cf2fbeae95205b4aa506f1469f0,perfumaria,44,334,1,200,16,16,13
feca0f935fcce79dd42d409d96af9645,4182d20f129b3679e6808317f1e95567,13059,campinas,SP,7ab9c55c59eaeea579d047e2d8aaed81,feca0f935fcce79dd42d409d96af9645,delivered,"2017-01-22 13:04:20","2017-01-25 02:55:21","2017-01-26 16:41:28","2017-02-01 00:52:30","2017-03-16 00:00:00",7ab9c55c59eaeea579d047e2d8aaed81,1,c4b925e40f11289063a854c47aaef129,ffff564a4f9085cd26170f4732393726,"2017-02-01 13:04:20",11.5,10.96,c4b925e40f11289063a854c47aaef129,eletronicos,39,286,3,100,20,20,20
d1b370c90ad7dacb840010a6e89c7e89,29fbb2801362f8857a80e4c1a0c74aa5,31710,"belo horizonte",MG,7835af1856de332f2f3c9204b740a3a2,d1b370c90ad7dacb840010a6e89c7e89,delivered,"2017-12-24 17:34:12","2017-12-24 17:48:13","2017-12-26 19:49:01","2018-01-03 21:12:08","2018-01-19 00:00:00",7835af1856de332f2f3c9204b740a3a2,1,a1250bbcaa645885c9165eab1573b5c6,6560211a19b47992c3666cc44a7e94c0,"2017-12-29 17:48:13",49.99,14.1,a1250bbcaa645885c9165eab1573b5c6,fashion_bolsas_e_acessorios,59,179,6,200,16,2,20
4632eb5a8f175f6fe020520ae0c678f3,6da92ae920ab16fc4eceb8fcd7bd43ce,8280,"sao paulo",SP,68873cf91053cd11e6b49a766db5af1a,4632eb5a8f175f6fe020520ae0c678f3,delivered,"2017-11-30 22:02:15","2017-12-02 02:51:18","2017-12-04 22:07:01","2017-12-05 20:28:40","2017-12-18 00:00:00",68873cf91053cd11e6b49a766db5af1a,1,15a9e834e89eab39d973492882c658d6,a673821011d0cec28146ea42f5ab767f,"2017-12-07 02:51:18",79.9,11.76,15a9e834e89eab39d973492882c658d6,cama_mesa_banho,52,530,6,949,30,20,26
ce022d7f2e8d5b3ea5884c8bdea62226,d8a07f7d1eb0e929feeec1a6ce6358a5,19025,"presidente prudente",SP,8cd615f11b504c1ea4ea2d07e7ac2930,ce022d7f2e8d5b3ea5884c8bdea62226,delivered,"2018-03-16 13:57:53","2018-03-16 14:10:57","2018-03-20 23:17:42","2018-04-03 20:42:52","2018-04-11 00:00:00",8cd615f11b504c1ea4ea2d07e7ac2930,1,04c4a4b9c924494fcf82e0fba966f955,86ccac0b835037332a596a33b6949ee1,"2018-03-22 14:10:57",26.74,18.23,04c4a4b9c924494fcf82e0fba966f955,relogios_presentes,39,364,1,567,26,12,26
0913cdce793684e52bbfac69d87e91fd,11c3d6c93dea6ce86769a4835c171bd9,87013,maringa,PR,3a129877493c8189c59c60eb71d97c29,0913cdce793684e52bbfac69d87e91fd,canceled,"2018-01-25 13:34:24","2018-01-25 13:50:20","2018-01-26 21:42:18",,"2018-02-23 00:00:00",3a129877493c8189c59c60eb71d97c29,1,7e857e35018e4a05b7d124d1628dc1f0,3fd1e727ba94cfe122d165e176ce7967,"2018-01-31 13:50:20",35.9,15.1,7e857e35018e4a05b7d124d1628dc1f0,esporte_lazer,14,1346,1,329,20,16,18
12097fd2d4e0e9dd4fe1dff039f63b70,07d49575e9eb300156daf8a365fb19fb,84010,"ponta grossa",PR,62299c8f38bd519b17ca538c3232004b,12097fd2d4e0e9dd4fe1dff039f63b70,delivered,"2017-07-09 23:32:06","2017-07-09 23:43:14","2017-07-12 18:27:45","2017-07-14 17:47:39","2017-07-31 00:00:00",62299c8f38bd519b17ca538c3232004b,1,e2e426d1332240070b0a836a854d057b,cce6ab8d1682639fe45ab70234f1665f,"2017-07-19 23:43:14",34.9,12.23,e2e426d1332240070b0a836a854d057b,cama_mesa_banho,57,701,2,1100,50,12,12
317072fd23410f845f2d3beba3747e62,11d2c273e93727d6c0e516075435ae82,85620,"salgado filho",PR,443a73a22cd4e0078a47c275b358b786,317072fd23410f845f2d3beba3747e62,delivered,"2018-05-16 12:22:12","2018-05-16 12:39:38","2018-05-17 13:07:00","2018-06-07 15:58:37","2018-06-08 00:00:00",443a73a22cd4e0078a47c275b358b786,1,90c3564fa89e67d5e1b4898dd43cebc9,2c9e548be18521d1c43cde1c582c6de8,"2018-05-18 12:31:08",25.9,18.23,90c3564fa89e67d5e1b4898dd43cebc9,automotivo,27,299,4,300,51,15,15
317072fd23410f845f2d3beba3747e62,11d2c273e93727d6c0e516075435ae82,85620,"salgado filho",PR,443a73a22cd4e0078a47c275b358b786,317072fd23410f845f2d3beba3747e62,delivered,"2018-05-16 12:22:12","2018-05-16 12:39:38","2018-05-17 13:07:00","2018-06-07 15:58:37","2018-06-08 00:00:00",443a73a22cd4e0078a47c275b358b786,2,90c3564fa89e67d5e1b4898dd43cebc9,2c9e548be18521d1c43cde1c582c6de8,"2018-05-18 12:31:08",25.9,18.23,90c3564fa89e67d5e1b4898dd43cebc9,automotivo,27,299,4,300,51,15,15
f8c3d249c98f91b25409df45d4a095e3,682dff0e9050d37ddd64e2ffc53bcbbe,79051,"campo grande",MS,3a830ecb5338f0ff69822d388b64822e,f8c3d249c98f91b25409df45d4a095e3,delivered,"2018-01-24 11:40:28","2018-01-24 15:08:06","2018-02-07 18:44:52","2018-02-15 15:08:38","2018-02-20 00:00:00",3a830ecb5338f0ff69822d388b64822e,1,bb1865456593db5a35bcc2b23174a09d,04aa0a1c5ce6b222003403a3e11c3cc0,"2018-01-30 15:08:06",109,98.02,bb1865456593db5a35bcc2b23174a09d,esporte_lazer,39,1424,4,7450,101,16,32
bbf7be5b7db9baf4509ae4573c8570b4,2948be030b49909f3eccb592b8315f89,3144,"sao paulo",SP,18d686f1bb1270182c646fe337459d79,bbf7be5b7db9baf4509ae4573c8570b4,delivered,"2018-02-15 15:07:11","2018-02-15 15:27:08","2018-02-17 00:14:57","2018-03-11 19:28:52","2018-03-07 00:00:00",18d686f1bb1270182c646fe337459d79,1,7945bb528c42095fccdf46321742afce,0adac9fbd9a2b63cccaac4f8756c1ca8,"2018-02-21 14:27:08",44.9,12.69,7945bb528c42095fccdf46321742afce,utilidades_domesticas,31,536,1,775,44,3,34
638c6674418fc58283a73c078bcb076f,5a494c648fde2d1ec4eb614274ea7159,44900,irece,BA,118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,delivered,"2018-03-08 19:06:05","2018-03-09 19:08:26","2018-03-13 21:24:28","2018-04-11 12:53:50","2018-04-04 00:00:00",118045506e1c1dda060171af43fe11b4,1,2c4930c4b284c7b99db2a4c52071a45e,2a261b5b644fa05f4f2700eb93544f2c,"2018-03-15 19:08:26",45,27.08,2c4930c4b284c7b99db2a4c52071a45e,moveis_decoracao,55,264,1,9050,35,30,35
638c6674418fc58283a73c078bcb076f,5a494c648fde2d1ec4eb614274ea7159,44900,irece,BA,118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,delivered,"2018-03-08 19:06:05","2018-03-09 19:08:26","2018-03-13 21:24:28","2018-04-11 12:53:50","2018-04-04 00:00:00",118045506e1c1dda060171af43fe11b4,2,2c4930c4b284c7b99db2a4c52071a45e,2a261b5b644fa05f4f2700eb93544f2c,"2018-03-15 19:08:26",45,27.08,2c4930c4b284c7b99db2a4c52071a45e,moveis_decoracao,55,264,1,9050,35,30,35
