product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name,product_category_name_english,order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
a7566c5565bf286a5c8fb48387d97bb8,perfumaria,44,259,2,425,23,14,17,perfumaria,perfumery,09ba762d7b29d3771a788d7d039159fa,1,a7566c5565bf286a5c8fb48387d97bb8,620c87c171fb2a6dd6e8bb4dec959fc6,"2017-03-07 13:05:14",289.9,17.73
e24f73b7631ee3fbb2ab700a9acaa258,fashion_bolsas_e_acessorios,60,1118,6,2250,22,15,20,fashion_bolsas_e_acessorios,fashion_bags_accessories,09bb35a3939c3181b4a5619cb3918976,1,e24f73b7631ee3fbb2ab700a9acaa258,0cbcee27c791afa0cdcb08587a2013a8,"2017-11-30 03:51:10",99,17.94
121b9686b9929855d823981fc655a6fe,utilidades_domesticas,55,747,1,6250,53,23,28,utilidades_domesticas,housewares,09bc338a4e0ae30bcaebd7f1a2c6d3ea,1,121b9686b9929855d823981fc655a6fe,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,"2017-12-22 09:52:14",57,25.44
121b9686b9929855d823981fc655a6fe,utilidades_domesticas,55,747,1,6250,53,23,28,utilidades_domesticas,housewares,09e3a74fe474342885a70d1b2452c1e2,1,121b9686b9929855d823981fc655a6fe,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,"2017-09-13 02:56:08",50,47.79
53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33,523,3,584,16,11,13,relogios_presentes,watches_gifts,0a0e91f265e0c09af322a473351b61d1,1,53b36df67ebb7c41585e8d54d6772e08,4869f7a5dfa277a7dca6462dcf3b52b2,"2018-04-26 19:31:33",106.9,0
53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33,523,3,584,16,11,13,relogios_presentes,watches_gifts,0a0eb4fdd818ed6fb62d07792c948971,1,53b36df67ebb7c41585e8d54d6772e08,4869f7a5dfa277a7dca6462dcf3b52b2,"2018-05-20 21:31:54",116.9,0
70906e04da1eebf3d1b8791bd09ffe85,informatica_acessorios,51,518,1,214,18,14,13,informatica_acessorios,computers_accessories,0a14f9fc5324099db2a5418351592675,1,70906e04da1eebf3d1b8791bd09ffe85,00fc707aaaad2d31347cf883cd2dfe10,"2018-03-14 10:48:49",70,15.24
52e9413ed0d3e64b796aac2bc2291d50,esporte_lazer,54,790,6,200,17,10,11,esporte_lazer,sports_leisure,0a1830f41dcbe9b26dc35c0c71738796,1,52e9413ed0d3e64b796aac2bc2291d50,7f2617c58d5d06806987308b45654351,"2017-09-19 16:30:21",149.9,18.33
ac1290e4432c1f2662b71ac47da47691,telefonia,43,533,2,125,19,3,11,telefonia,telephony,0a1f877f7653fce5563de42726f033ca,1,ac1290e4432c1f2662b71ac47da47691,2138ccb85b11a4ec1e37afbd1c8eda1f,"2018-05-17 18:36:09",13.5,18.23
e2c3ed9aaddfd2312a6a5fe9b3ddadd3,brinquedos,53,579,1,675,22,24,21,brinquedos,toys,0a393be90b03100dcea4aa21f2e027ec,1,e2c3ed9aaddfd2312a6a5fe9b3ddadd3,46dc3b2cc0980fb8ec44634e21d2718e,"2017-11-23 16:26:11",99.99,11.73
3931aaf38ba4cc928100541ff51b82ff,informatica_acessorios,45,554,3,400,16,4,16,informatica_acessorios,computers_accessories,0a4105b08aba021f690e79d8b9810885,1,3931aaf38ba4cc928100541ff51b82ff,9f505651f4a6abe901a56cdc21508025,"2018-06-21 16:31:38",129,9.06
d03bd02af9fff4b98f1c972315e5e9ef,moveis_decoracao,56,209,1,1800,40,10,30,moveis_decoracao,furniture_decor,0a4581df52d24b72b87ae0feb1b11d08,1,d03bd02af9fff4b98f1c972315e5e9ef,0241d4d5d36f10f80c644447315af0bd,"2018-05-16 13:50:45",79.9,18.14
036734b5a58d5d4f46b0616ddc047ced,telefonia,58,751,5,300,17,4,12,telefonia,telephony,0a485e9f82800bf8b36ae34ad2a91aa2,1,036734b5a58d5d4f46b0616ddc047ced,ea8482cd71df3c1969d7b9473ff13abc,"2017-10-19 11:35:15",27.99,25.63
a8fe47ad6f852f93cc92c7b408687de3,esporte_lazer,27,202,5,400,70,10,20,esporte_lazer,sports_leisure,0a5d7e24850c68bf00d39bd62a9a45ee,1,a8fe47ad6f852f93cc92c7b408687de3,aaed1309374718fdd995ee4c58c9dfcd,"2016-10-14 00:23:11",62.9,17.35
386486367c1f9d4f587a8864ccb6902b,cama_mesa_banho,54,120,1,835,40,9,33,cama_mesa_banho,bed_bath_table,0a62a2ee479a419db8aebf78129b2f5e,1,386486367c1f9d4f587a8864ccb6902b,cca3071e3e9bb7d12640c9fbe2301306,"2017-10-05 22:04:56",113.57,18.04
bbaef2eadf31fe3ea6702077398be06c,perfumaria,45,1003,2,400,18,11,11,perfumaria,perfumery,0a6b605082c96184ffbfcee379404d6e,1,bbaef2eadf31fe3ea6702077398be06c,cc419e0650a3c5ba77189a1882b7556a,"2017-06-23 19:15:08",56.99,14.15
67ff96903c597ba4b1d7f668734bc3a4,construcao_ferramentas_jardim,34,376,1,65,17,12,17,construcao_ferramentas_jardim,costruction_tools_garden,0a7f4604ee9cab65020038275efe1d76,1,67ff96903c597ba4b1d7f668734bc3a4,66d5ae34537110d3affc56174dad2b2f,"2018-07-16 04:35:13",11.27,12.79
67ff96903c597ba4b1d7f668734bc3a4,construcao_ferramentas_jardim,34,376,1,65,17,12,17,construcao_ferramentas_jardim,costruction_tools_garden,0a7f4604ee9cab65020038275efe1d76,2,67ff96903c597ba4b1d7f668734bc3a4,66d5ae34537110d3affc56174dad2b2f,"2018-07-16 04:35:13",11.27,12.79
67ff96903c597ba4b1d7f668734bc3a4,construcao_ferramentas_jardim,34,376,1,65,17,12,17,construcao_ferramentas_jardim,costruction_tools_garden,0a7f4604ee9cab65020038275efe1d76,3,67ff96903c597ba4b1d7f668734bc3a4,66d5ae34537110d3affc56174dad2b2f,"2018-07-16 04:35:13",11.27,12.79
342ea5301fb0561caa90fb8e64767deb,eletronicos,35,370,1,100,25,7,16,eletronicos,electronics,0a7f55f1119615e9adba581bc94ee02c,1,342ea5301fb0561caa90fb8e64767deb,8b321bb669392f5163d04c59e235e066,"2018-06-27 20:35:20",9,15.23
ec72148301904394ad2c3f6204781102,cama_mesa_banho,55,210,1,650,16,10,16,cama_mesa_banho,bed_bath_table,0a90fd1ec2b6416cf95f9f9dbca21d9a,1,ec72148301904394ad2c3f6204781102,1835b56ce799e6a4dc4eddc053f04066,"2018-07-31 12:04:29",34.99,19.44
53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33,523,3,584,16,11,13,relogios_presentes,watches_gifts,0a998b0552bd0e04c7b38f0f58737c54,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,"2018-08-08 19:15:21",112,13.44
4473f3e5c65952b074ef987fa5c24662,telefonia,59,776,6,350,17,4,12,telefonia,telephony,0a9d793da20eb89ec326c840c46d7a9b,1,4473f3e5c65952b074ef987fa5c24662,ea8482cd71df3c1969d7b9473ff13abc,"2018-01-29 01:14:43",29.99,7.78
04869307f7e7dc5b07f1d83406ade1e5,brinquedos,58,443,2,3305,38,36,19,brinquedos,toys,0aa86627eca7db30ae324772cc15ff7d,2,04869307f7e7dc5b07f1d83406ade1e5,5f2684dab12e59f83bef73ae57724e45,"2017-09-18 04:25:49",139.9,12.18
d696750e550fd0f733979dd7e5dff921,utilidades_domesticas,44,916,2,950,53,5,13,utilidades_domesticas,housewares,0ab4790a52443a30df72f298b03077db,1,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,"2017-08-08 07:35:18",167.99,17.76
53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33,523,3,584,16,11,13,relogios_presentes,watches_gifts,0ab73486735f114f9e844522fa9b16ec,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,"2018-05-04 10:12:30",99.9,0
812f428f6757ab16c46cffc68f2e90c5,moveis_decoracao,53,1991,2,600,60,7,14,moveis_decoracao,furniture_decor,0ab778cad17847f8538aa63accb88b27,1,812f428f6757ab16c46cffc68f2e90c5,eed78ac17f7f795a19a709745f00cd4e,"2017-11-30 23:13:06",59.8,17.67
812f428f6757ab16c46cffc68f2e90c5,moveis_decoracao,53,1991,2,600,60,7,14,moveis_decoracao,furniture_decor,0ab778cad17847f8538aa63accb88b27,2,812f428f6757ab16c46cffc68f2e90c5,eed78ac17f7f795a19a709745f00cd4e,"2017-11-30 23:13:06",59.8,17.67
812f428f6757ab16c46cffc68f2e90c5,moveis_decoracao,53,1991,2,600,60,7,14,moveis_decoracao,furniture_decor,0ab778cad17847f8538aa63accb88b27,3,812f428f6757ab16c46cffc68f2e90c5,eed78ac17f7f795a19a709745f00cd4e,"2017-11-30 23:13:06",59.8,17.67
81c891c541361f1108fe9e2a645324d9,cool_stuff,47,832,3,13900,34,93,34,cool_stuff,cool_stuff,0ac17fe2ba4ec29a3914030b7009119d,1,81c891c541361f1108fe9e2a645324d9,5dceca129747e92ff8ef7a997dc4f8ca,"2017-02-26 10:21:56",869,41.07
c857b96593773e940454e76efa8eabb3,moveis_decoracao,55,133,1,700,35,4,30,moveis_decoracao,furniture_decor,0ac4a31679b7cc92b7f6cb3684f55e2c,1,c857b96593773e940454e76efa8eabb3,cca3071e3e9bb7d12640c9fbe2301306,"2017-08-24 15:45:10",51.92,16.12
23c6236434e58c6519c19e56c2dade45,esporte_lazer,59,1432,6,517,27,17,26,esporte_lazer,sports_leisure,0ac907873c6fb32bfa8a58be269f0c3f,1,23c6236434e58c6519c19e56c2dade45,a3a38f4affed601eb87a97788c949667,"2017-07-17 04:15:43",124.9,16.63
f1d4ce8c6dd66c47bbaa8c6781c2a923,bebes,52,828,4,4950,40,10,40,bebes,baby,0acb20fb04c5f71d38da116f7b92ab63,1,f1d4ce8c6dd66c47bbaa8c6781c2a923,1f9ab4708f3056ede07124aad39a2554,"2018-03-16 17:49:37",169.9,21.61
bcd58b852a3b0152b6b384c4e4474ba2,cool_stuff,59,797,2,1400,25,20,20,cool_stuff,cool_stuff,0acce7378714d20548f0f5f1b71f6458,1,bcd58b852a3b0152b6b384c4e4474ba2,8b321bb669392f5163d04c59e235e066,"2018-01-05 21:54:24",125,17.12
e0bbe6292471ff5ab3752414baf78111,relogios_presentes,43,572,2,500,16,11,11,relogios_presentes,watches_gifts,0ad0006728103ff08cda112f7940bcd1,1,e0bbe6292471ff5ab3752414baf78111,fa1c13f2614d7b5c4749cbc52fecda94,"2017-12-20 21:32:03",319.9,15.99
50f1880f1989251727fbbfe8c0a346a6,cool_stuff,54,661,2,1450,42,25,15,cool_stuff,cool_stuff,0b03fa2615b44079dad6c958f0ef2a02,1,50f1880f1989251727fbbfe8c0a346a6,7a67c85e85bb2ce8582c35f2203ad736,"2017-12-04 22:57:16",139.99,12.18
c172a2563d937d6f3582c7dce3ac150c,livros_interesse_geral,59,680,4,650,20,10,30,livros_interesse_geral,books_general_interest,0b1651a280049a50402bc56d50785c3c,1,c172a2563d937d6f3582c7dce3ac150c,c3fe93ba3085f92855c97e57f38c8c05,"2017-10-05 02:30:57",43.3,15.11
31a2f42a87890f87d77daebdfabc182e,brinquedos,58,419,5,1700,30,35,25,brinquedos,toys,0b29027a3a98807aea23a764ab594bbd,1,31a2f42a87890f87d77daebdfabc182e,4c03b9dd4c11ee2cb35c96c49efc9420,"2017-06-16 02:30:11",149,29.44
331f7c3a5502a8007a966f70e151e89d,automotivo,41,547,4,100,18,13,13,automotivo,auto,0b2ee90d3a8923635f74af64e78d2335,1,331f7c3a5502a8007a966f70e151e89d,16090f2ca825584b5a147ab24aa30c86,"2018-06-25 03:17:54",28.99,18.3
0a17941f41b99d2f070fab54b458a4a4,malas_acessorios,28,453,1,300,16,23,19,malas_acessorios,luggage_accessories,0b40648d6c533ac73822cb32caf5cfa3,1,0a17941f41b99d2f070fab54b458a4a4,9d5a9018aee56acb367ba9c3f05d1d6a,"2017-08-21 11:34:15",114.9,21.6
75f3ef6a5cb0f2d5aeef15925f0ccf69,consoles_games,50,429,4,530,18,24,18,consoles_games,consoles_games,0b8223a2d582ee50740baba714b65256,1,75f3ef6a5cb0f2d5aeef15925f0ccf69,e8b3a3a38279a82f0e5d006d5e5b7d2c,"2017-11-16 16:07:16",339.9,46.23
f4d705aa95ccca448e5b0deb6e5290ba,cama_mesa_banho,57,74,1,250,20,2,15,cama_mesa_banho,bed_bath_table,0b8265df142be25383b96d66f4150f0b,1,f4d705aa95ccca448e5b0deb6e5290ba,da8622b14eb17ae2831f4ac5b9dab84a,"2018-05-16 19:55:16",24.9,8.64
11dc4053871ff53ff79fb1fc7e6b160f,esporte_lazer,29,347,1,1600,100,7,11,esporte_lazer,sports_leisure,0b8a71b3f5c221a69f4d23097cd604f6,1,11dc4053871ff53ff79fb1fc7e6b160f,b1ac6ea7895bc3dd6f0f6f4abbdd2821,"2017-06-16 14:10:22",99,30.22
564f6caa975212d645b004093145e621,esporte_lazer,55,385,1,768,15,13,13,esporte_lazer,sports_leisure,0b937678b38558c4fec110aed9d5f8ac,1,564f6caa975212d645b004093145e621,218d46b86c1881d022bce9c68a7d4b15,"2017-11-28 03:56:30",120,13.86
2bb3e85f2a403543fdb64e266e70c792,brinquedos,57,925,5,19450,45,50,45,brinquedos,toys,0b98d69e5b550f6727dc0beb88d1694b,1,2bb3e85f2a403543fdb64e266e70c792,76d64c4aca3a7baf218bf93ef7fa768d,"2017-10-18 14:49:27",329.9,67.4
54af11c815f92135fb554bd9c97dd418,cama_mesa_banho,57,520,1,950,29,10,25,cama_mesa_banho,bed_bath_table,0b9a8b8e703c7c54c11e7f2a057d3cfc,1,54af11c815f92135fb554bd9c97dd418,004c9cd9d87a3c30c522c48c4fc07416,"2018-03-15 10:09:21",69.9,19.46
ec72148301904394ad2c3f6204781102,cama_mesa_banho,55,210,1,650,16,10,16,cama_mesa_banho,bed_bath_table,0ba4b12916fc52234012c61ed7ebce94,3,ec72148301904394ad2c3f6204781102,1835b56ce799e6a4dc4eddc053f04066,"2017-10-25 23:26:29",34.99,1.69
154e7e31ebfa092203795c972e5804a6,beleza_saude,48,575,1,100,20,15,15,beleza_saude,health_beauty,0baf99fae5355ac5c8b31a2d33fd830b,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,"2017-06-12 09:05:13",19.99,15.1
3f1a741cf5591384428c1cbb0ef07ec0,beleza_saude,60,400,1,150,60,11,16,beleza_saude,health_beauty,0bbaf543aa84dd90baa21ed685d72605,1,3f1a741cf5591384428c1cbb0ef07ec0,36a968b544695394e4e9d7572688598f,"2017-11-09 14:30:26",14.9,15.1
17da5d80ea0eeabd565083183027d588,bebidas,59,879,1,700,20,20,20,bebidas,drinks,0bc2f31a926a812c0002115befdfdebe,1,17da5d80ea0eeabd565083183027d588,e9779976487b77c6d4ac45f75ec7afe9,"2017-11-21 17:27:33",65,16.21
17da5d80ea0eeabd565083183027d588,bebidas,59,879,1,700,20,20,20,bebidas,drinks,0bc2f31a926a812c0002115befdfdebe,2,17da5d80ea0eeabd565083183027d588,e9779976487b77c6d4ac45f75ec7afe9,"2017-11-21 17:27:33",65,16.21
d696750e550fd0f733979dd7e5dff921,utilidades_domesticas,44,916,2,950,53,5,13,utilidades_domesticas,housewares,0bcc4cc85c24f23e22013fd22f99728f,1,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,"2017-12-11 13:53:52",177.99,17.01
53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33,523,3,584,16,11,13,relogios_presentes,watches_gifts,0bde6dfc382fc35f1a5ebf8ddf8e639d,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,"2018-05-03 21:52:29",99.9,0
d2806dfb8e3474bcba8b5bcd771ff12c,brinquedos,58,789,2,790,28,24,31,brinquedos,toys,0be1de7b2e4f05c1dfa7455be69706db,1,d2806dfb8e3474bcba8b5bcd771ff12c,46dc3b2cc0980fb8ec44634e21d2718e,"2017-05-31 18:42:29",168.99,13.18
f4b952dd7ab601c02bb1bd06395f45f6,relogios_presentes,53,301,2,1183,23,5,26,relogios_presentes,watches_gifts,0be5691eb4c245d190a1e194494f754d,1,f4b952dd7ab601c02bb1bd06395f45f6,86ccac0b835037332a596a33b6949ee1,"2017-09-12 15:50:35",79.9,17.81
47969dd948e918289f809be899ddfb4c,papelaria,48,501,1,258,19,12,19,papelaria,stationery,0beab7700e74cb828b63e0a174e17256,1,47969dd948e918289f809be899ddfb4c,014d9a685fd57276679edd00e07089e5,"2018-04-26 10:30:41",43.99,7.87
47969dd948e918289f809be899ddfb4c,papelaria,48,501,1,258,19,12,19,papelaria,stationery,0beab7700e74cb828b63e0a174e17256,2,47969dd948e918289f809be899ddfb4c,014d9a685fd57276679edd00e07089e5,"2018-04-26 10:30:41",43.99,7.87
b50c950aba0dcead2c48032a690ce817,esporte_lazer,58,2584,1,1800,16,16,16,esporte_lazer,sports_leisure,0c00eb38b29dd352b15a6ee44f8a531a,1,b50c950aba0dcead2c48032a690ce817,218d46b86c1881d022bce9c68a7d4b15,"2017-10-04 11:04:39",99,29.09
03b63c5fc16691530586ae020c345514,bebes,49,728,4,7150,50,19,45,bebes,baby,0c1e8da95f0bc94596b6e3571ba53a33,1,03b63c5fc16691530586ae020c345514,bfd27a966d91cfaafdb25d076585f0da,"2018-04-27 16:31:18",239,20.64
4473f3e5c65952b074ef987fa5c24662,telefonia,59,776,6,350,17,4,12,telefonia,telephony,0c3e2dc4a3eeb282bd4df0b620dcff6d,1,4473f3e5c65952b074ef987fa5c24662,ea8482cd71df3c1969d7b9473ff13abc,"2018-01-19 10:13:20",29.99,11.85
1349eb7b72fc4394d408917c76464af8,bebes,41,243,1,133,21,8,14,bebes,baby,0c50644a967084c645a3bfdf0cc47545,1,1349eb7b72fc4394d408917c76464af8,6c1b6d0c604b776f844125f911eb7377,"2017-02-24 14:29:37",16.77,10.96
2a21592fa9b5f82a36ec4e151bb31d10,fashion_calcados,40,303,12,500,29,7,16,fashion_calcados,fashion_shoes,0c51cc0743219907058b0a266949d0a9,1,2a21592fa9b5f82a36ec4e151bb31d10,827f8f69dfa529c561901c4f2e0f332f,"2017-06-27 15:10:11",35.9,37.85
aba0932cedf32b2a7b6b832f11769613,beleza_saude,29,556,1,2000,30,12,16,beleza_saude,health_beauty,0c53c83ddb6fc0f6d915cda471c0aee5,1,aba0932cedf32b2a7b6b832f11769613,a416b6a846a11724393025641d4edd5e,"2017-09-05 20:10:14",315,19.46
31a2f42a87890f87d77daebdfabc182e,brinquedos,58,419,5,1700,30,35,25,brinquedos,toys,0c6777b2bcc85ed22352f240d71f3389,1,31a2f42a87890f87d77daebdfabc182e,4c03b9dd4c11ee2cb35c96c49efc9420,"2017-06-07 15:10:15",149,16.67
a22f707cfd269773138c3bf3a43f6180,moveis_decoracao,25,253,3,7000,25,25,25,moveis_decoracao,furniture_decor,0c6a35b799f52f904a18f2810c4d1772,1,a22f707cfd269773138c3bf3a43f6180,23613d49c3ac2bd302259e55c06c050c,"2017-10-06 12:24:36",45.9,20.84
a7f2b139c27a47d32a6ab4529c65c134,relogios_presentes,59,168,3,200,16,2,11,relogios_presentes,watches_gifts,0c70293ae727a4e81099ec24e6190342,1,a7f2b139c27a47d32a6ab4529c65c134,6560211a19b47992c3666cc44a7e94c0,"2018-07-30 16:35:12",59,15.51
53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33,523,3,584,16,11,13,relogios_presentes,watches_gifts,0c7207c23f4eb8c3b374c9b6f11d75b7,1,53b36df67ebb7c41585e8d54d6772e08,4869f7a5dfa277a7dca6462dcf3b52b2,"2018-04-30 14:31:55",117.9,0
148d27957e1653a2e9c8c3771f5a5a0f,relogios_presentes,60,628,2,200,16,11,11,relogios_presentes,watches_gifts,0c7561e19f14900c9c63487cc532f384,1,148d27957e1653a2e9c8c3771f5a5a0f,fa1c13f2614d7b5c4749cbc52fecda94,"2018-04-23 23:51:37",168.9,16.06
adf591c625cb265c12bc6749d3a2f757,beleza_saude,60,1146,6,150,20,24,33,beleza_saude,health_beauty,0c75e71e90c568ddf98a984598c228fe,1,adf591c625cb265c12bc6749d3a2f757,a420f60ff1aa9acc80d0e42959f2b313,"2018-06-27 13:17:45",32,7.48
2535db191954746776aa1f51dc1a9651,beleza_saude,43,341,1,350,18,14,15,beleza_saude,health_beauty,0c7f78afde3e635c59eef76c3f1a5ea5,1,2535db191954746776aa1f51dc1a9651,ca7c6bd577e559472af1c699de9e764e,"2018-03-29 19:27:37",18.5,8.29
2535db191954746776aa1f51dc1a9651,beleza_saude,43,341,1,350,18,14,15,beleza_saude,health_beauty,0c7f78afde3e635c59eef76c3f1a5ea5,2,2535db191954746776aa1f51dc1a9651,ca7c6bd577e559472af1c699de9e764e,"2018-03-29 19:27:37",18.5,8.29
1dce3fd38c13a3e74fe5000f33858442,automotivo,58,674,3,1800,22,10,18,automotivo,auto,0c8703831f0dff29ae877f4f9cce845c,1,1dce3fd38c13a3e74fe5000f33858442,72c5da29406b4234927b81855e7b64f6,"2018-07-19 04:31:37",229.99,58.38
7b32b1b87594b60dced8abb4531d2986,telefonia,51,419,1,350,16,6,11,telefonia,telephony,0c99132c4ff916416ba8f74c378f1cbc,1,7b32b1b87594b60dced8abb4531d2986,c9c7905cffc4ef9ff9f113554423e671,"2018-08-14 19:45:22",119.99,15.94
d3f4f3de0f4576184674937d1e9cecca,brinquedos,51,122,4,450,20,31,30,brinquedos,toys,0c9f8646d592c21c2015b929996427af,1,d3f4f3de0f4576184674937d1e9cecca,3d871de0142ce09b7081e2b9d1733cb1,"2018-03-27 02:50:35",34.9,22.06
c6336fa91fbd87c359e44f5dca5a90ed,esporte_lazer,39,772,1,150,16,16,11,esporte_lazer,sports_leisure,0ca1bac7f133e0eced641bff853f52ea,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,"2017-11-08 03:15:34",45.9,15.1
53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33,523,3,584,16,11,13,relogios_presentes,watches_gifts,0ca64e59f59b26fb6fb2726f907bb52d,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,"2018-05-09 16:30:41",99.9,0
b88d27345de2feed45475bb48cca74b1,papelaria,55,787,2,300,16,5,17,papelaria,stationery,0ca8999f0176e37f35b6e49a9b2569da,2,b88d27345de2feed45475bb48cca74b1,38e6dada03429a47197d5d584d793b41,"2017-10-13 10:49:27",14.01,8.86
b88d27345de2feed45475bb48cca74b1,papelaria,55,787,2,300,16,5,17,papelaria,stationery,0ca8999f0176e37f35b6e49a9b2569da,4,b88d27345de2feed45475bb48cca74b1,38e6dada03429a47197d5d584d793b41,"2017-10-13 10:49:27",14.01,8.86
c6336fa91fbd87c359e44f5dca5a90ed,esporte_lazer,39,772,1,150,16,16,11,esporte_lazer,sports_leisure,0cae0419c5938004fa8b8dba302552d1,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,"2017-07-11 02:45:10",39.9,21.15
4d012181c7a23a79f84dc6cdd1cb1c04,brinquedos,20,274,1,6550,54,40,15,brinquedos,toys,0cb67a1f07ecacac318a6eb35cf4928f,1,4d012181c7a23a79f84dc6cdd1cb1c04,6c99c983ce3b6ba0ab813e6790e81691,"2018-06-14 06:30:50",42.2,19.95
ead3077a141a9c800d6a4bb9d0d415b6,cama_mesa_banho,60,662,1,1150,22,4,28,cama_mesa_banho,bed_bath_table,0cbea266e238cccbca8f44662f87c527,2,ead3077a141a9c800d6a4bb9d0d415b6,b2479f944e1b90cf8a5de1bbfde284d6,"2018-03-29 12:55:56",21.99,18.23
5f504b3a1c75b73d6151be81eb05bdc9,cool_stuff,38,1176,3,15350,47,40,47,cool_stuff,cool_stuff,0cc36282e7b0e281bb99dfdc8c0f11aa,1,5f504b3a1c75b73d6151be81eb05bdc9,834f3294fba9f932f56edc879193f925,"2017-09-13 16:23:27",610,37.54
8934769521d632e65c27992662f05673,cool_stuff,26,1105,3,200,17,4,13,cool_stuff,cool_stuff,0cc4679e0f3d7eb6a1e80d864e9a62c9,1,8934769521d632e65c27992662f05673,cb8bcce248bb1fb274ba762d8b971456,"2018-04-03 09:55:21",149.9,18.93
532d7f19b8005e415f5b98a1cf4a8690,utilidades_domesticas,58,172,1,400,16,10,14,utilidades_domesticas,housewares,0ce0997380b2110e5d35697ce4ddabd7,1,532d7f19b8005e415f5b98a1cf4a8690,6d988d6174a2c27441597174f8905515,"2018-05-09 14:30:41",18.95,13.47
a1bf559ac1eab015ba992bd76d9d76c7,informatica_acessorios,32,1074,2,200,39,2,30,informatica_acessorios,computers_accessories,0ce17a5e9ad81a5eb5a948080e9b4332,1,a1bf559ac1eab015ba992bd76d9d76c7,85d9eb9ddc5d00ca9336a2219c97bb13,"2018-01-30 02:09:04",27.9,16.79
01cf7c4cffff8db0a1cbe612bd2d50a4,moveis_decoracao,53,371,1,800,40,5,11,moveis_decoracao,furniture_decor,0d0b6cc488971eabaf999e0fca2b7bfe,1,01cf7c4cffff8db0a1cbe612bd2d50a4,f7720c4fa8e3aba4546301ab80ea1f1b,"2018-07-11 03:11:25",17.75,23.28
7b85e3deef35afd6ebed5461ee8f0641,informatica_acessorios,56,617,1,1583,18,15,12,informatica_acessorios,computers_accessories,0d217515e77987c3856fba474f3300fc,1,7b85e3deef35afd6ebed5461ee8f0641,897060da8b9a21f655304d50fd935913,"2018-03-05 19:55:45",30.21,17.6
593236d0ff46b4299b4787fb8d43f7f0,industria_comercio_e_negocios,44,1396,2,7225,16,103,25,industria_comercio_e_negocios,industry_commerce_and_business,0d41469b51221ce43524f07c73a94878,1,593236d0ff46b4299b4787fb8d43f7f0,0dd184061fb0eaa7ca37932c68ab91c5,"2018-04-20 12:31:23",79,23.09
b23cfa104a0f297458ecebea590a33d5,telefonia,46,660,2,100,19,3,11,telefonia,telephony,0d4a3f1765974c4b0f1f07bb6ce1bda3,1,b23cfa104a0f297458ecebea590a33d5,2138ccb85b11a4ec1e37afbd1c8eda1f,"2018-05-03 16:10:50",14,7.39
51fed4afb1b41d00ad9d25a73b7fbbc7,consoles_games,48,303,3,250,21,7,15,consoles_games,consoles_games,0d4a43cf7b7994e0a782864d075dc842,1,51fed4afb1b41d00ad9d25a73b7fbbc7,f262cbc1c910c83959f849465454ddd3,"2018-05-07 18:14:13",29.99,7.39
c6336fa91fbd87c359e44f5dca5a90ed,esporte_lazer,39,772,1,150,16,16,11,esporte_lazer,sports_leisure,0d4ec8ac8110edc00c3f378607191877,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,"2017-07-20 03:30:44",39.9,21.15
3e12358032a6a599d25d9fd630cec2e1,utilidades_domesticas,52,1301,1,975,31,12,21,utilidades_domesticas,housewares,0d5d3777270af3ab88e1ad0e74c57e52,1,3e12358032a6a599d25d9fd630cec2e1,c679fb69a36e1d8349e8c50a217b4d58,"2018-08-14 13:15:22",126.98,31.76
c20fbbd4ccf2f7da70e150689a6a905f,perfumaria,47,723,1,455,21,15,17,perfumaria,perfumery,0d66368d8615f7b306db970f3ba475ee,1,c20fbbd4ccf2f7da70e150689a6a905f,620c87c171fb2a6dd6e8bb4dec959fc6,"2017-09-14 10:30:28",309.9,9.91
10d196ec072e2d8382c7ec9c942d7ea8,esporte_lazer,50,315,4,250,22,6,15,esporte_lazer,sports_leisure,0d7d82b22e0c6fdfecb716bb965ef11d,1,10d196ec072e2d8382c7ec9c942d7ea8,d12c926d74ceff0a90a21184466ce161,"2017-12-08 16:20:42",24.9,7.78
